AÑO,MES,CODIGO_SECTOR_N1,PROVINCIA,CANTON,VENTAS_NETAS_TARIFA_GRAVADA,VENTAS_NETAS_TARIFA_0,VENTAS_NETAS_TARIFA_VARIABLE,VENTAS_NETAS_TARIFA_5,EXPORTACIONES,COMPRAS_NETAS_TARIFA_GRAVADA,COMPRAS_NETAS_TARIFA_0,IMPORTACIONES,COMPRAS_RISE,TOTAL_VENTAS,TOTAL_COMPRAS
2025,3,T,CHIMBORAZO,RIOBAMBA,"0,01","981,32",0,0,0,"732,7",54,0,870,"981,33","1656,7"
2025,3,J,MORONA SANTIAGO,SANTIAGO,"16007,09","981,53",0,0,0,"10013,39","1434,77",0,0,"16988,62","11448,16"
2025,3,F,GUAYAS,NARANJITO,"5782,98","982,1",0,0,0,"22399,34","1602,55","573,52",0,"6765,08","24575,41"
2025,3,L,GUAYAS,ALFREDO BAQUERIZO MORENO,"8417,71",990,0,0,0,"7062,56","1153,36",0,0,"9407,71","8215,92"
2025,3,S,AZUAY,SEVILLA DE ORO,623,"990,1",0,0,0,"991,79","303,41",0,0,"1613,1","1295,2"
2025,3,J,COTOPAXI,SALCEDO,"77708,99",1000,0,0,0,"46192,82","5162,54",0,0,"78708,99","51355,36"
2025,3,N,MORONA SANTIAGO,PABLO SEXTO,"434,78",1000,0,0,0,0,0,0,"0,01","1434,78","0,01"
2025,3,L,AZUAY,NABON,"6359,47","1009,8",0,0,0,"943,56",0,0,0,"7369,27","943,56"
2025,3,R,CAÑAR,EL TAMBO,"1817,41",1012,0,0,0,"564,93","723,71",0,0,"2829,41","1288,64"
2025,3,I,MANABI,OLMEDO,20,"1018,42",0,0,0,129,30,0,0,"1038,42",159
2025,3,K,ESMERALDAS,ESMERALDAS,"37570,6","1023,45",0,"15667,2",0,"20090,46","1893,37",0,0,"38594,05","21983,83"
2025,3,K,MANABI,MONTECRISTI,"1332,94","1027,21",0,0,0,"43890,53","15297,99",0,178,"2360,15","75804,02"
2025,3,I,GUAYAS,NARANJITO,"53399,3","1028,06",0,0,0,"38321,13","4534,64",0,0,"54427,36","42855,77"
2025,3,T,ZAMORA CHINCHIPE,ZAMORA,"13,68","1036,89",0,0,0,"9,57","398,02",0,0,"1050,57","407,59"
2025,3,N,MANABI,JAMA,"202,86","1037,2",0,0,0,"1641,48",0,0,0,"1240,06","1641,48"
2025,3,F,MORONA SANTIAGO,LOGROÑO,"48338,14",1040,0,0,0,"41299,44","3818,93",0,"145,95","49378,14","45264,32"
2025,3,V,GUAYAS,DAULE,"4453,61","1048,99",0,0,0,"4793,98","908,64",0,0,"5502,6","5702,62"
2025,3,T,LOS RIOS,BABA,0,1055,0,0,0,"321,12",0,0,0,1055,"321,12"
2025,3,I,COTOPAXI,SIGCHOS,"3781,98","1055,13",0,0,0,"3964,71","2219,01",0,100,"4837,11","6283,72"
2025,3,D,COTOPAXI,LA MANA,0,1056,0,0,0,"1256,9",140,0,0,1056,"1396,9"
2025,3,K,MORONA SANTIAGO,MORONA,"2455,38","1062,02",0,0,0,"1199,91","950,42",0,800,"3517,4","2950,33"
2025,3,F,LOJA,SARAGURO,"171808,13",1070,0,"2398,41",0,"140507,5","31981,36","2573,86","617,86","172878,13","175680,58"
2025,3,B,IMBABURA,IBARRA,"77657,58","1078,33",0,"62419,95",0,"51701,32","3850,97",0,0,"78735,91","55552,29"
2025,3,Q,ZAMORA CHINCHIPE,PALANDA,"1326,22","1083,91",0,0,0,"480,67","14,08",0,0,"2410,13","494,75"
2025,3,R,CAÑAR,LA TRONCAL,"6229,72","1084,32",0,0,0,"5290,01","977,02",0,0,"7314,04","6267,03"
2025,3,H,MORONA SANTIAGO,LOGROÑO,"5,25",1090,0,0,0,"2671,7","399,68",0,0,"1095,25","3071,38"
2025,3,I,CARCHI,MIRA,18409,1092,0,0,0,"5465,21","7275,06",0,"416,35",19501,"13156,62"
2025,3,H,EL ORO,LAS LAJAS,"1777,45","1092,01",0,0,0,"1909,33",0,0,900,"2869,46","2809,33"
2025,3,E,GUAYAS,ALFREDO BAQUERIZO MORENO,"0,01",1100,0,0,0,0,0,0,0,"1100,01",0
2025,3,F,SUCUMBIOS,SUCUMBIOS,"6156,77",1100,0,0,0,"19579,48","10446,57",0,0,"7256,77","30026,05"
2025,3,P,ESMERALDAS,SAN LORENZO,"1581,23","1109,32",0,0,0,"858,71","10,65",0,0,"2690,55","869,36"
2025,3,E,MANABI,PAJAN,1,"1109,6",0,0,0,"6544,46",612,0,0,"1110,6","7156,46"
2025,3,H,ZAMORA CHINCHIPE,NANGARITZA,"5117,66",1124,0,0,0,"12795,7","409,29",0,0,"6241,66","13204,99"
2025,3,Q,GUAYAS,ISIDRO AYORA,"3975,72",1124,0,0,0,"7783,44",0,0,0,"5099,72","7783,44"
2025,3,I,CHIMBORAZO,CHAMBO,"18177,84",1125,0,0,0,"2258,6","3716,76","422,8",0,"19302,84","6398,16"
2025,3,P,NAPO,QUIJOS,1537,1125,0,0,0,"1543,69","535,89",0,0,2662,"2079,58"
2025,3,B,LOJA,ZAPOTILLO,"4090,25","1144,52",0,"3150,63",0,0,0,0,0,"5234,77",0
2025,3,R,MORONA SANTIAGO,LIMON - INDANZA,"15334,32",1145,0,0,0,"3578,19",143,0,148,"16479,32","3869,19"
2025,3,C,MORONA SANTIAGO,PABLO SEXTO,"840,61","1149,75",0,0,0,"4166,61","1074,98",0,0,"1990,36","5241,59"
2025,3,E,BOLIVAR,CHILLANES,"0,01","1156,2",0,0,0,12,"254,31",0,0,"1156,21","266,31"
2025,3,P,AZUAY,GIRON,1040,1160,0,0,0,"219,46","3,3",0,0,2200,"222,76"
2025,3,P,PICHINCHA,PEDRO VICENTE MALDONADO,"1599,98","1160,65",0,0,0,"1382,02","312,67",0,0,"2760,63","1694,69"
2025,3,C,SUCUMBIOS,CASCALES,"24687,72","1161,05",0,0,0,"27233,28","8978,86",0,3625,"25848,77","39837,14"
2025,3,M,ESMERALDAS,ELOY ALFARO,"41865,12","1175,21",0,0,0,"34768,27","822,94",0,0,"43040,33","35591,21"
2025,3,P,GUAYAS,SIMON BOLIVAR,0,"1184,23",0,0,0,"1039,69","568,84",0,0,"1184,23","1608,53"
2025,3,N,CHIMBORAZO,GUAMOTE,"34708,15","1184,58",0,0,0,"10848,08","528,93",0,349,"35892,73","11726,01"
2025,3,P,CHIMBORAZO,CUMANDA,"12544,06",1188,0,0,0,"13514,17","591,35",0,0,"13732,06","14105,52"
2025,3,Q,LOS RIOS,MOCACHE,"1414,04",1200,0,0,0,"632,97","728,63",0,0,"2614,04","1361,6"
2025,3,I,TUNGURAHUA,TISALEO,"2647,39","1200,01",0,0,0,"7634,37","766,13",0,0,"3847,4","8400,5"
2025,3,R,GUAYAS,PEDRO CARBO,"1070,79","1203,25",0,0,0,"1615,93","12,18",0,0,"2274,04","1628,11"
2025,3,J,LOS RIOS,MONTALVO,"24830,9","1203,42",0,0,0,"20593,31","1031,3",0,0,"26034,32","21624,61"
2025,3,R,SANTA ELENA,SANTA ELENA,"72159,82","1211,2",0,0,0,"38590,63","15259,13",0,535,"73371,02","54384,76"
2025,3,S,ZAMORA CHINCHIPE,PALANDA,"264071,23","1217,25",0,10,0,"261470,71","7787,28",0,0,"265288,48","269257,99"
2025,3,H,MANABI,SAN VICENTE,"6422,55","1217,3",0,0,0,"9018,79","226,93",0,0,"7639,85","9245,72"
2025,3,L,CHIMBORAZO,CUMANDA,"512884,34","1220,5",0,0,0,"501454,56","8068,66",0,0,"514104,84","509523,22"
2025,3,R,MANABI,ROCAFUERTE,"3726,8",1225,0,0,0,"5012,63","773,82",0,0,"4951,8","5786,45"
2025,3,F,ZAMORA CHINCHIPE,NANGARITZA,"88807,77",1230,0,0,0,"136271,43","18835,44",0,"320,3","90037,77","155427,17"
2025,3,E,MANABI,PICHINCHA,0,"1230,77",0,0,0,"155,93","76,4",0,0,"1230,77","232,33"
2025,3,N,LOJA,GONZANAMA,"12625,57","1245,01",0,0,0,"4577,18","1323,44",0,0,"13870,58","5900,62"
2025,3,V,LOS RIOS,QUINSALOMA,0,1250,0,0,0,0,0,0,0,1250,0
2025,3,B,GUAYAS,BALAO,100,1260,0,0,0,"1048,23",0,0,0,1360,"1048,23"
2025,3,E,CHIMBORAZO,CHAMBO,0,"1265,1",0,0,0,"2216,09","188,47",0,"44,95","1265,1","2449,51"
2025,3,S,TUNGURAHUA,MOCHA,"1958,55",1269,0,0,0,"1822,48","1750,86",0,0,"3227,55","3573,34"
2025,3,N,BOLIVAR,SAN MIGUEL,"1675,5","1269,01",0,0,0,"1959,14",480,0,0,"2944,51","2439,14"
2025,3,L,MORONA SANTIAGO,TAISHA,"16440,42",1272,0,"3358,43",0,"11049,15","1398,68",0,0,"17712,42","12447,83"
2025,3,N,IMBABURA,SAN MIGUEL DE URCUQUI,"55417,62","1276,7",0,0,0,"9676,51","11628,57","3654,25",15,"56694,32","24974,33"
2025,3,R,COTOPAXI,SALCEDO,"8607,72","1277,32",0,0,"8206,54","6658,47","3526,2",0,"224,25","18091,58","10408,92"
2025,3,M,ZAMORA CHINCHIPE,NANGARITZA,"27390,42","1277,9",0,0,0,"156921,05","4999,27",0,0,"28668,32","161920,32"
2025,3,M,GUAYAS,COLIMES,"55485,47","1279,7",0,0,0,"6808,49","2979,56",0,0,"56765,17","9788,05"
2025,3,E,AZUAY,CAMILO PONCE ENRIQUEZ,0,"1298,26",0,0,0,"603,73","24,2",0,280,"1298,26","907,93"
2025,3,N,MANABI,BOLIVAR,"37509,1","1299,82",0,0,0,"12127,37","538,35","1789,46",0,"38808,92","14455,18"
2025,3,R,LOJA,CATAMAYO,"49327,03",1300,0,0,0,"8382,81","6388,65",0,300,"50627,03","15071,46"
2025,3,F,MORONA SANTIAGO,SANTIAGO,"40440,07","1301,01",0,0,0,"30944,27","4379,15",0,"1530,45","41741,08","36853,87"
2025,3,L,LOJA,ZAPOTILLO,"4231,13","1320,79",0,0,0,"2776,11","5704,37",0,0,"5551,92","8480,48"
2025,3,M,AZUAY,EL PAN,"6209,88","1328,4",200,0,0,"5988,85","2535,5",0,0,"7538,28","8524,35"
2025,3,K,CHIMBORAZO,CHUNCHI,"397,91","1337,08",0,0,0,"20888,11","9203,56",0,0,"1734,99","30091,67"
2025,3,E,MANABI,JUNIN,0,"1339,6",0,0,0,"225,65","1442,12",0,0,"1339,6","1667,77"
2025,3,C,AZUAY,OÑA,"32106,09","1342,5",0,0,0,"12858,03","10597,08",0,"1432,97","33448,59","24888,08"
2025,3,E,LOS RIOS,MONTALVO,0,"1344,1",0,0,0,"202,41","481,56",0,0,"1344,1","683,97"
2025,3,I,BOLIVAR,LAS NAVES,"43267,53","1363,04",0,0,0,"14349,35","8186,5",0,"15609,15","44630,57",38145
2025,3,Q,TUNGURAHUA,TISALEO,"1227,5","1370,5",0,0,0,"1680,62","334,1",0,0,2598,"2014,72"
2025,3,P,NAPO,ARCHIDONA,"456,99","1372,22",0,0,0,"4166,79","1067,71",0,"1336,5","1829,21",6571
2025,3,E,GUAYAS,SAN JACINTO DE YAGUACHI,"1,01",1380,0,0,0,"645,19",0,0,0,"1381,01","645,19"
2025,3,K,ZAMORA CHINCHIPE,ZAMORA,"13150,76","1382,11",0,0,0,"172947,78","74411,67",0,"6854,5","14532,87","254213,95"
2025,3,P,AZUAY,OÑA,10,"1384,36",0,0,0,"16736,92","93,27",0,0,"1394,36","16830,19"
2025,3,L,NAPO,CARLOS JULIO AROSEMENA TOLA,"5679,59","1391,65",0,0,0,"1472,06","260,6",0,0,"7071,24","1732,66"
2025,3,P,CARCHI,MIRA,"2502,83",1400,0,0,0,"50,81",0,0,0,"3902,83","50,81"
2025,3,K,MANABI,PUERTO LOPEZ,0,"1404,74",0,0,0,"13917,12","8276,02",0,925,"1404,74","23118,14"
2025,3,Q,NAPO,EL CHACO,0,1412,0,0,0,0,0,0,0,1412,0
2025,3,F,ESMERALDAS,QUININDE,"382410,78","1420,09",0,"15064,29",0,"373295,34","7124,19","781,96","2170,25","383830,87","383371,74"
2025,3,E,ESMERALDAS,MUISNE,2600,1423,0,0,0,"11533,23","1205,79",0,0,4023,"12739,02"
2025,3,O,PASTAZA,ARAJUNO,"132,94","1425,86",0,0,0,"152394,71","2343,01",0,600,"1558,8","155337,72"
2025,3,O,AZUAY,CHORDELEG,0,"1427,25",0,0,0,"73363,57","4326,47",0,"4896,25","1427,25","82586,29"
2025,3,N,CHIMBORAZO,GUANO,"15325,92","1427,57",0,0,0,"8337,96","157,96","1825,13","92,25","16753,49","10413,3"
2025,3,N,CAÑAR,BIBLIAN,"3756,53","1428,73",0,0,0,"12121,66","14698,23",0,0,"5185,26","26819,89"
2025,3,C,BOLIVAR,ECHEANDIA,"4461,2","1430,16",0,0,0,"4479,62","160,26",0,0,"5891,36","4639,88"
2025,3,E,MORONA SANTIAGO,GUALAQUIZA,"0,01","1436,13",0,0,0,"419,69","7,83",0,0,"1436,14","427,52"
2025,3,Q,NAPO,CARLOS JULIO AROSEMENA TOLA,0,1438,0,0,0,388,"507,59",0,0,1438,"895,59"
2025,3,O,MORONA SANTIAGO,TAISHA,"801,26","1441,56",0,0,0,"1006912,25",2410,"6345,14",0,"2242,82","1015667,39"
2025,3,O,GUAYAS,PALESTINA,0,"1456,45",0,0,0,"189120,93","9271,9",0,0,"1456,45","198392,83"
2025,3,I,LOJA,MACARA,"21317,12","1456,59",0,0,0,"9255,68","2761,44",0,0,"22773,71","12017,12"
2025,3,I,TUNGURAHUA,QUERO,"11952,63","1472,2",0,0,0,"9301,41","5592,05",0,0,"13424,83","14893,46"
2025,3,P,GUAYAS,LOMAS DE SARGENTILLO,2488,1476,0,0,0,"4974,83","97,65",0,"164,46",3964,"5236,94"
2025,3,J,NAPO,QUIJOS,"10444,85",1480,0,0,0,"6306,06","432,79",0,0,"11924,85","6738,85"
2025,3,E,LOJA,ESPINDOLA,"0,01","1484,73",0,0,0,"291,64",16,0,0,"1484,74","307,64"
2025,3,R,GUAYAS,CORONEL MARCELINO MARIDUEÑA,0,1485,0,0,0,0,658,0,0,1485,658
2025,3,L,BOLIVAR,SAN MIGUEL,"9696,47","1491,01",0,0,0,"5004,76","1,09",0,0,"11187,48","5005,85"
2025,3,E,GUAYAS,EL TRIUNFO,1,"1493,35",0,0,0,"357,34","111,12",0,0,"1494,35","468,46"
2025,3,T,SUCUMBIOS,LAGO AGRIO,0,"1495,25",0,0,0,"2210,62","35,16",0,0,"1495,25","2245,78"
2025,3,P,LOJA,PALTAS,"551,84",1530,0,0,0,"3242,39","1022,18",0,0,"2081,84","4264,57"
2025,3,D,MANABI,EL CARMEN,0,"1531,86",0,0,0,"1812,72",119,0,0,"1531,86","1931,72"
2025,3,R,GUAYAS,EL TRIUNFO,"1305,57",1535,0,0,0,"702,95",150,0,0,"2840,57","852,95"
2025,3,M,NAPO,CARLOS JULIO AROSEMENA TOLA,"44323,52","1542,3",0,0,0,"6920,73","111,54",0,"3321,05","45865,82","10353,32"
2025,3,Q,NAPO,ARCHIDONA,0,"1547,5",0,0,0,"34,09",1477,0,0,"1547,5","1511,09"
2025,3,P,MANABI,JAMA,940,"1552,01",0,0,0,152,890,0,0,"2492,01",1042
2025,3,C,ORELLANA,AGUARICO,20,"1561,56",0,0,0,"4056,18","1050,78",0,0,"1581,56","5106,96"
2025,3,K,CHIMBORAZO,GUANO,"0,01","1567,09",0,0,0,"807,67","974,09",0,920,"1567,1","2701,76"
2025,3,J,ESMERALDAS,QUININDE,"70284,31","1579,81",0,0,0,"38620,88","1738,68",0,2550,"71864,12","42909,56"
2025,3,H,PASTAZA,ARAJUNO,0,1580,0,0,0,"638,95","1237,23",0,0,1580,"1876,18"
2025,3,E,ORELLANA,ORELLANA,"101922,74","1581,75",0,0,0,"37949,17","5183,66",0,6679,"103504,49","49811,83"
2025,3,J,IMBABURA,OTAVALO,"93372,97",1585,0,0,0,"104887,73","8076,04","2389,7","3912,59","94957,97","119266,06"
2025,3,N,LOJA,ESPINDOLA,"3000,91","1589,3",0,0,0,"2656,24",0,0,"6,1","4590,21","2662,34"
2025,3,J,GUAYAS,PEDRO CARBO,"54062,77","1598,5",0,0,0,"19609,37","2009,15",0,"2628,92","55661,27","24247,44"
2025,3,I,SUCUMBIOS,SUCUMBIOS,0,1600,0,0,0,"1434,77","151,46",0,0,1600,"1586,23"
2025,3,L,ESMERALDAS,ELOY ALFARO,"2291,44","1606,02",0,0,0,"929,98",0,0,0,"3897,46","929,98"
2025,3,I,CHIMBORAZO,GUAMOTE,"17443,45","1635,25",0,0,0,"8360,43","26005,66",0,"102,13","19078,7","34468,22"
2025,3,P,TUNGURAHUA,CEVALLOS,"9599,13","1637,56",0,0,0,"6838,01","2982,21",0,0,"11236,69","9820,22"
2025,3,J,EL ORO,SANTA ROSA,"55728,44",1640,0,0,0,"48561,96","7489,01",0,0,"57368,44","56050,97"
2025,3,N,LOJA,CHAGUARPAMBA,"590,55",1640,0,0,0,0,580,0,0,"2230,55",580
2025,3,S,BOLIVAR,CHILLANES,"19041,59","1644,15",0,0,0,"22270,13","395,5",0,180,"20685,74","22845,63"
2025,3,N,MANABI,TOSAGUA,"15809,81","1668,46",0,0,0,"17531,34","124,51",0,0,"17478,27","17655,85"
2025,3,F,MANABI,24 DE MAYO,"25549,4","1668,9",0,0,0,"10024,47","180,4",0,0,"27218,3","10204,87"
2025,3,P,ZAMORA CHINCHIPE,EL PANGUI,"6570,9","1676,86",0,0,0,"2649,8","480,8",0,0,"8247,76","3130,6"
2025,3,J,SUCUMBIOS,LAGO AGRIO,"93004,86","1688,24",0,0,0,"66764,79","12062,77","1855,05","807,25","94693,1","81489,86"
2025,3,E,BOLIVAR,CHIMBO,"0,01","1696,5",0,0,0,"261,97",184,0,0,"1696,51","445,97"
2025,3,N,TUNGURAHUA,QUERO,0,1700,0,0,0,"6780,47",0,0,0,1700,"6780,47"
2025,3,Q,EL ORO,ARENILLAS,"555,56",1700,0,0,0,"610,7","326,82",0,78,"2255,56","1015,52"
2025,3,L,LOS RIOS,MOCACHE,"12525,98","1709,6",0,0,0,3984,"1083,12",0,0,"14235,58","5067,12"
2025,3,E,LOJA,PALTAS,"2,53",1711,0,0,0,"355,7","7,64",0,522,"1713,53","885,34"
2025,3,Q,AZUAY,SAN FERNANDO,"332,62","1715,17",0,0,0,"1042,1","1870,35",0,0,"2047,79","2912,45"
2025,3,M,AZUAY,PUCARA,"278503,35","1717,35",0,0,0,"78140,55","4297,07",0,0,"280220,7","82437,62"
2025,3,S,CARCHI,BOLIVAR,"911,52","1718,01",0,"0,1",0,"1680,26","315,2",0,0,"2629,53","1995,46"
2025,3,J,SUCUMBIOS,PUTUMAYO,712,1720,0,0,0,1890,0,0,0,2432,1890
2025,3,N,AZUAY,GIRON,23586,"1726,35",0,0,0,"12684,88","4208,23",0,0,"25312,35","16893,11"
2025,3,Q,GUAYAS,ALFREDO BAQUERIZO MORENO,"543,12","1736,13",0,0,0,"560,32","303,7",0,0,"2279,25","864,02"
2025,3,F,ZAMORA CHINCHIPE,PALANDA,"161990,07","1736,25",0,"224,29",0,"188854,26","29280,53",0,17918,"163726,32","236052,79"
2025,3,W,AZUAY,CUENCA,"38456,43",1745,0,0,0,"37799,08","1158,14",0,1350,"40201,43","40307,22"
2025,3,E,BOLIVAR,CALUMA,1,"1746,85",0,0,0,"1281,72","6,4",0,435,"1747,85","1723,12"
2025,3,T,MANABI,CHONE,"1862,91","1749,38",0,0,0,"487,95",0,0,0,"3612,29","487,95"
2025,3,E,ORELLANA,LA JOYA DE LOS SACHAS,"2460453,91","1750,39",0,"1182,94",0,"942293,2","622932,24","271078,87","7121,42","2462204,3","1843425,73"
2025,3,L,CHIMBORAZO,CHUNCHI,"4071,9","1751,61",0,0,0,"17,39",0,0,0,"5823,51","17,39"
2025,3,I,GUAYAS,BALAO,"29171,16","1753,4",0,0,0,"15855,77","7573,07",0,"283,45","30924,56","23712,29"
2025,3,M,AZUAY,GUACHAPALA,"99062,79","1756,83",0,0,0,"13446,84","3934,71",2000,"705,55","100819,62","20087,1"
2025,3,L,MANABI,ROCAFUERTE,"19648,1","1768,25",0,0,0,"7768,49","3831,5",0,0,"21416,35","11599,99"
2025,3,S,BOLIVAR,LAS NAVES,"2188,65","1783,56",0,0,0,"3341,03","5078,68",0,0,"3972,21","8419,71"
2025,3,A,AZUAY,GUACHAPALA,"16633,1","1788,17",0,0,0,"929,54","3419,78",0,0,"18421,27","4349,32"
2025,3,F,NAPO,ARCHIDONA,"690749,26","1790,03",0,0,0,"751511,9","50309,8","383,69","87241,61","692539,29",889447
2025,3,P,GUAYAS,BALZAR,"324,86","1797,55",0,0,0,"7167,39","11021,97",0,0,"2122,41","18189,36"
2025,3,P,LOJA,GONZANAMA,0,"1809,5",0,0,0,"1180,3",250,0,0,"1809,5","1430,3"
2025,3,K,COTOPAXI,LA MANA,"5687,67","1809,8",0,0,0,"81479,56","13500,79",0,334,"7497,47","95314,35"
2025,3,P,EL ORO,EL GUABO,"11060,72","1815,55",0,0,0,"12897,37","370,91",0,"393,77","12876,27","13662,05"
2025,3,C,IMBABURA,SAN MIGUEL DE URCUQUI,"16465,95",1816,0,0,0,"12261,05","1150,9",0,"2610,97","18281,95","16022,92"
2025,3,A,AZUAY,SEVILLA DE ORO,0,"1829,88",0,0,0,"249,27",0,0,0,"1829,88","249,27"
2025,3,E,MORONA SANTIAGO,LIMON - INDANZA,0,"1847,46",0,0,0,"936,36",787,0,0,"1847,46","1723,36"
2025,3,R,COTOPAXI,PUJILI,"3377,13","1848,24",0,0,0,"5479,13","30530,33",0,"194,2","5225,37","36203,66"
2025,3,E,MORONA SANTIAGO,PALORA,0,"1860,9",0,0,0,"150,83","174,24",0,0,"1860,9","325,07"
2025,3,N,EL ORO,ARENILLAS,"34471,57","1870,15",0,0,0,"16566,5","3429,52",0,5400,"36341,72","25396,02"
2025,3,J,AZUAY,GUALACEO,"137591,17",1900,0,0,"4048,3","70097,86","2594,55",0,"3456,83","143539,47","76149,24"
2025,3,L,TUNGURAHUA,MOCHA,"4707,06",1903,0,0,0,"1936,82","569,43",0,0,"6610,06","2506,25"
2025,3,K,LOS RIOS,VENTANAS,"21,06","1911,85",0,0,0,"46453,78","29643,71",0,"10283,5","1932,91","86380,99"
2025,3,B,TUNGURAHUA,SANTIAGO DE PILLARO,"4323,99",1920,0,0,0,"7793,91","67,26",0,0,"6243,99","7861,17"
2025,3,L,MANABI,OLMEDO,1250,1920,0,0,0,199,0,0,0,3170,199
2025,3,R,CAÑAR,AZOGUES,"60102,34",1922,0,0,0,"41207,07","10460,73",0,"452,75","62024,34","52120,55"
2025,3,F,LOS RIOS,BABA,"16920,37","1928,25",0,0,0,"7471,47","1517,52",0,0,"18848,62","8988,99"
2025,3,P,EL ORO,ARENILLAS,"3095,41","1932,71",0,0,0,"6120,01","746,6",0,0,"5028,12","6866,61"
2025,3,O,PICHINCHA,SAN MIGUEL DE LOS BANCOS,"2958,96",1964,0,0,0,"226276,12","2431,81",0,"5189,22","4922,96","233897,15"
2025,3,R,EL ORO,ZARUMA,61,1970,0,0,0,"1271,3",0,0,0,2031,"1271,3"
2025,3,B,CHIMBORAZO,GUANO,"4144,43",1980,0,"149,8",0,"18587,75","7967,03","48,6",0,"6124,43","26603,38"
2025,3,N,LOS RIOS,URDANETA,"34271,05",1988,0,0,0,"29547,68","1039,78",0,0,"36259,05","30587,46"
2025,3,J,TUNGURAHUA,CEVALLOS,"7146,56",2000,0,0,0,0,0,0,0,"9146,56",0
2025,3,N,SUCUMBIOS,GONZALO PIZARRO,"23194,42",2000,0,0,0,"4135,59","2051,72",0,16,"25194,42","6203,31"
2025,3,R,GUAYAS,GENERAL ANTONIO ELIZALDE,"459,05",2000,0,0,0,"258,3","310,04",0,0,"2459,05","568,34"
2025,3,R,MANABI,JARAMIJO,"1914,82",2000,0,0,0,"888,69",236,0,0,"3914,82","1124,69"
2025,3,A,LOJA,OLMEDO,"1286,01","2004,15",0,0,0,"903,56","141,7",0,85,"3290,16","1130,26"
2025,3,C,CHIMBORAZO,CUMANDA,0,2007,0,0,0,"761,47",200,0,0,2007,"961,47"
2025,3,F,IMBABURA,ANTONIO ANTE,"441067,35","2023,02",0,0,0,"314303,96","23404,66",0,"14839,46","443090,37","352548,08"
2025,3,C,MANABI,PAJAN,"22173,98",2025,0,0,0,"6453,47","6076,13",0,0,"24198,98","12529,6"
2025,3,Q,MANABI,PUERTO LOPEZ,"2955,5","2030,76",0,0,0,"4747,89","2284,48",500,"22,9","4986,26","7555,27"
2025,3,I,BOLIVAR,CHILLANES,"1575,84","2035,01",0,0,0,"471,2",700,0,750,"3610,85","1921,2"
2025,3,L,MORONA SANTIAGO,LOGROÑO,"753,33",2040,0,0,0,"42,13","71,29",0,0,"2793,33","113,42"
2025,3,P,GUAYAS,NARANJITO,"5008,76","2045,22",0,0,0,"4485,21",0,0,0,"7053,98","4485,21"
2025,3,F,BOLIVAR,LAS NAVES,"6747,7","2058,4",0,0,0,"10150,39","422,7",0,0,"8806,1","10573,09"
2025,3,E,AZUAY,OÑA,80,"2065,35",0,0,0,"343,48",19,0,580,"2145,35","942,48"
2025,3,R,MANABI,TOSAGUA,"2664,27","2070,22",0,0,0,"2390,21",0,324,0,"4734,49","2714,21"
2025,3,F,MANABI,JIPIJAPA,"153219,01",2076,0,"6506,07",0,"178112,53","8003,8","1112,19",600,"155295,01","187828,52"
2025,3,E,BOLIVAR,ECHEANDIA,0,"2088,43",0,0,0,"143,45","350,74",0,0,"2088,43","494,19"
2025,3,F,BOLIVAR,ECHEANDIA,"7423,04","2098,92",0,0,0,"50523,58","1013,02",37,0,"9521,96","51573,6"
2025,3,I,AZUAY,EL PAN,"6998,79",2099,0,0,0,"5572,19","3134,22",0,0,"9097,79","8706,41"
2025,3,N,GUAYAS,PALESTINA,"1827,55","2101,23",0,0,0,"2671,79","676,73",0,0,"3928,78","3348,52"
2025,3,M,LOJA,OLMEDO,"14663,32",2118,0,0,0,"5525,89","287,35",0,12,"16781,32","5825,24"
2025,3,N,GUAYAS,SAN JACINTO DE YAGUACHI,"77065,85","2124,5",0,0,0,"73577,82","18244,54",0,"298,5","79190,35","92120,86"
2025,3,R,ORELLANA,LA JOYA DE LOS SACHAS,"6044,71","2137,72",0,0,0,"1027,76","1678,76",0,0,"8182,43","2706,52"
2025,3,A,MORONA SANTIAGO,HUAMBOYA,"6644,32","2145,59",0,0,0,"25353,75","1151,62",0,0,"8789,91","26505,37"
2025,3,C,ZAMORA CHINCHIPE,YACUAMBI,"2396,94","2149,2",0,0,0,"3459,92","2417,7",0,0,"4546,14","5877,62"
2025,3,L,COTOPAXI,SIGCHOS,"2838,77","2163,33",0,0,0,"701,31",0,0,0,"5002,1","701,31"
2025,3,H,EL ORO,ATAHUALPA,80,"2173,45",0,0,0,"629,92","57,38",0,0,"2253,45","687,3"
2025,3,A,CAÑAR,SUSCAL,"0,01",2192,0,0,0,210,0,0,0,"2192,01",210
2025,3,S,MANABI,JAMA,"2368,15","2193,25",0,0,0,"4370,93","1709,2",0,"629,41","4561,4","6709,54"
2025,3,P,LOS RIOS,BUENA FE,1687,2194,0,0,0,"902,06","1607,07",0,1870,3881,"4379,13"
2025,3,C,MORONA SANTIAGO,TAISHA,"1598,11","2200,01",0,"3,5",0,"6067,36","73,11",0,0,"3798,12","6140,47"
2025,3,V,PICHINCHA,RUMIÑAHUI,0,"2212,56",0,0,0,"1292,26","658,53",0,0,"2212,56","1950,79"
2025,3,J,EL ORO,PIÑAS,"227909,68",2219,0,0,0,"117237,92","7145,8",0,"5960,68","230128,68","130344,4"
